Description:           Daily Index of EDGAR Dissemination Feed
Last Data Received:    Apr  1, 2020
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
CIK|Company Name|Form Type|Date Filed|File Name
1665650|JPMorgan Chase Financial Co. LLC|424B2|20200401|edgar/data/1665650/0000891092-20-004904.txt
1665650|JPMorgan Chase Financial Co. LLC|424B2|20200401|edgar/data/1665650/0000891092-20-004910.txt
1665650|JPMorgan Chase Financial Co. LLC|424B2|20200401|edgar/data/1665650/0000891092-20-004911.txt
1665650|JPMorgan Chase Financial Co. LLC|424B2|20200401|edgar/data/1665650/0000891092-20-004912.txt
1665650|JPMorgan Chase Financial Co. LLC|424B2|20200401|edgar/data/1665650/0000891092-20-004913.txt
1665650|JPMorgan Chase Financial Co. LLC|424B2|20200401|edgar/data/1665650/0000891092-20-004925.txt
1665650|JPMorgan Chase Financial Co. LLC|424B2|20200401|edgar/data/1665650/0000891092-20-004927.txt
1665650|JPMorgan Chase Financial Co. LLC|424B2|20200401|edgar/data/1665650/0000891092-20-004929.txt
1665650|JPMorgan Chase Financial Co. LLC|424B2|20200401|edgar/data/1665650/0000891092-20-004930.txt
1665650|JPMorgan Chase Financial Co. LLC|424B2|20200401|edgar/data/1665650/0001615774-20-004022.txt
1665650|JPMorgan Chase Financial Co. LLC|424B2|20200401|edgar/data/1665650/0001615774-20-004023.txt
1665650|JPMorgan Chase Financial Co. LLC|424B2|20200401|edgar/data/1665650/0001615774-20-004045.txt
1665956|Advent International GPE VIII-B-1 Limited Partnership|4|20200401|edgar/data/1665956/0001104659-20-041953.txt
1665962|Advent International GPE VIII-B-2 Limited Partnership|4|20200401|edgar/data/1665962/0001104659-20-041953.txt
1665974|Advent International GPE VIII-B-3 Limited Partnership|4|20200401|edgar/data/1665974/0001104659-20-041953.txt
1665975|EDENBROOK LONG ONLY VALUE FUND, LP|4|20200401|edgar/data/1665975/0001062993-20-001605.txt
1665977|Advent International GPE VIII-L Limited Partnership|4|20200401|edgar/data/1665977/0001104659-20-041956.txt
1666175|Fortis Inc.|6-K|20200401|edgar/data/1666175/0001104659-20-041516.txt
1666178|Lazuriton Nano Biotechnology (U.S.A.) Inc.|NT 10-K|20200401|edgar/data/1666178/0001640334-20-000701.txt
1666236|Krognes Steve E.|4/A|20200401|edgar/data/1666236/0001209191-20-022237.txt
1666236|Krognes Steve E.|4|20200401|edgar/data/1666236/0001209191-20-022241.txt
1666268|Morgan Stanley Finance LLC|424B2|20200401|edgar/data/1666268/0000950103-20-006624.txt
1666268|Morgan Stanley Finance LLC|424B2|20200401|edgar/data/1666268/0000950103-20-006625.txt
1666268|Morgan Stanley Finance LLC|424B2|20200401|edgar/data/1666268/0000950103-20-006632.txt
1666268|Morgan Stanley Finance LLC|424B2|20200401|edgar/data/1666268/0000950103-20-006638.txt
1666268|Morgan Stanley Finance LLC|424B2|20200401|edgar/data/1666268/0000950103-20-006640.txt
1666268|Morgan Stanley Finance LLC|424B2|20200401|edgar/data/1666268/0000950103-20-006643.txt
1666268|Morgan Stanley Finance LLC|424B2|20200401|edgar/data/1666268/0000950103-20-006644.txt
1666268|Morgan Stanley Finance LLC|424B2|20200401|edgar/data/1666268/0000950103-20-006658.txt
1666268|Morgan Stanley Finance LLC|424B2|20200401|edgar/data/1666268/0000950103-20-006664.txt
1666268|Morgan Stanley Finance LLC|424B2|20200401|edgar/data/1666268/0000950103-20-006678.txt
1666268|Morgan Stanley Finance LLC|424B2|20200401|edgar/data/1666268/0000950103-20-006682.txt
1666268|Morgan Stanley Finance LLC|424B2|20200401|edgar/data/1666268/0000950103-20-006684.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006546.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006548.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006550.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006552.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006554.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006556.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006558.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006561.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006563.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006566.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006567.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006572.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006574.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006575.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006578.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006579.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006582.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006585.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006587.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006589.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006591.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006593.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006595.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006597.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006599.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006601.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006603.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006605.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006607.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006609.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006611.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006613.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006631.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006635.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006637.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006649.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006652.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006657.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006660.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006663.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006676.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006680.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006688.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006693.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006700.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006702.txt
1666268|Morgan Stanley Finance LLC|FWP|20200401|edgar/data/1666268/0000950103-20-006707.txt
1666631|Henry David John|4|20200401|edgar/data/1666631/0001209191-20-022282.txt
1666682|Edenbrook Capital, LLC|4|20200401|edgar/data/1666682/0001062993-20-001605.txt
1667161|Randolph Bancorp, Inc.|3|20200401|edgar/data/1667161/0001209191-20-022014.txt
1667161|Randolph Bancorp, Inc.|3|20200401|edgar/data/1667161/0001209191-20-022015.txt
1667313|Zedge, Inc.|8-K|20200401|edgar/data/1667313/0001213900-20-008379.txt
1667436|Witczak Eric James|4|20200401|edgar/data/1667436/0001127602-20-012337.txt
1667557|Savage Sheri|4|20200401|edgar/data/1667557/0000950103-20-006686.txt
1667631|Schram Ryan S|4|20200401|edgar/data/1667631/0001495231-20-000031.txt
1667819|Quane Alessandrea C.|4|20200401|edgar/data/1667819/0001225208-20-005764.txt
1668340|Bancorp 34, Inc.|8-K|20200401|edgar/data/1668340/0000943374-20-000179.txt
1668397|Medpace Holdings, Inc.|8-K|20200401|edgar/data/1668397/0001564590-20-014790.txt
1668397|Medpace Holdings, Inc.|DEF 14A|20200401|edgar/data/1668397/0001564590-20-014795.txt
1668397|Medpace Holdings, Inc.|DEFA14A|20200401|edgar/data/1668397/0001564590-20-014796.txt
1668717|Anheuser-Busch InBev SA/NV|424B5|20200401|edgar/data/1668717/0001193125-20-093638.txt
1668717|Anheuser-Busch InBev SA/NV|6-K|20200401|edgar/data/1668717/0001193125-20-094667.txt
1669058|KNAVISH TIMOTHY M|4|20200401|edgar/data/1669058/0001209191-20-022170.txt
1669990|Morgan Stanley Bank of America Merrill Lynch Trust 2016-C29|10-D|20200401|edgar/data/1669990/0001056404-20-003951.txt
1670247|HICKS THOMAS ENFIELD|4|20200401|edgar/data/1670247/0000921895-20-000968.txt
1670725|Spears Kirsten M.|4|20200401|edgar/data/1670725/0001730168-20-000081.txt
1671013|Cardtronics plc|8-K|20200401|edgar/data/1671013/0001671013-20-000015.txt
1671013|Cardtronics plc|DEF 14A|20200401|edgar/data/1671013/0001671013-20-000019.txt
1671013|Cardtronics plc|DEFA14A|20200401|edgar/data/1671013/0001671013-20-000020.txt
1671067|Kieftenbeld Hermanus|4|20200401|edgar/data/1671067/0001365916-20-000050.txt
1671603|Wochok Zachary S.|4|20200401|edgar/data/1671603/0001209191-20-022260.txt
1672896|ZALAZNICK LAUREN|4|20200401|edgar/data/1672896/0001209191-20-022108.txt
1672909|Canterbury Park Holding Corp|8-K|20200401|edgar/data/1672909/0001672909-20-000010.txt
1672990|Alexander Richard M|4|20200401|edgar/data/1672990/0001434728-20-000090.txt
1673005|Fleming Ronnie L|4|20200401|edgar/data/1673005/0001434728-20-000096.txt
1673041|Liebman Michael J|4|20200401|edgar/data/1673041/0001434728-20-000102.txt
1673042|Tedesco David C|4|20200401|edgar/data/1673042/0001434728-20-000106.txt
16732|CAMPBELL SOUP CO|4|20200401|edgar/data/16732/0000016732-20-000027.txt
16732|CAMPBELL SOUP CO|4|20200401|edgar/data/16732/0000016732-20-000029.txt
16732|CAMPBELL SOUP CO|4|20200401|edgar/data/16732/0000016732-20-000031.txt
16732|CAMPBELL SOUP CO|4|20200401|edgar/data/16732/0000016732-20-000033.txt
16732|CAMPBELL SOUP CO|4|20200401|edgar/data/16732/0000016732-20-000035.txt
16732|CAMPBELL SOUP CO|4|20200401|edgar/data/16732/0000016732-20-000037.txt
16732|CAMPBELL SOUP CO|4|20200401|edgar/data/16732/0000016732-20-000039.txt
16732|CAMPBELL SOUP CO|4|20200401|edgar/data/16732/0000016732-20-000041.txt
16732|CAMPBELL SOUP CO|4|20200401|edgar/data/16732/0000016732-20-000043.txt
16732|CAMPBELL SOUP CO|4|20200401|edgar/data/16732/0000016732-20-000045.txt
16732|CAMPBELL SOUP CO|4|20200401|edgar/data/16732/0000016732-20-000047.txt
1673985|AdvanSix Inc.|3|20200401|edgar/data/1673985/0001673985-20-000057.txt
1673996|Transamerica ETF Trust|497|20200401|edgar/data/1673996/0001193125-20-094183.txt
1674335|JELD-WEN Holding, Inc.|8-K|20200401|edgar/data/1674335/0001674335-20-000036.txt
1674342|Hufnagel Michael E|4|20200401|edgar/data/1674342/0001127602-20-012323.txt
1674440|Slinger Bag Inc.|8-K|20200401|edgar/data/1674440/0001493152-20-005631.txt
1674494|AUERBACH PHILIP|4|20200401|edgar/data/1674494/0001567619-20-007303.txt
1674862|ASHLAND GLOBAL HOLDINGS INC|4|20200401|edgar/data/1674862/0001127602-20-012447.txt
1674862|ASHLAND GLOBAL HOLDINGS INC|4|20200401|edgar/data/1674862/0001127602-20-012448.txt
1676397|Bauer Peter|4|20200401|edgar/data/1676397/0001209191-20-022321.txt
1676479|CapStar Financial Holdings, Inc.|424B3|20200401|edgar/data/1676479/0001193125-20-093561.txt
1676479|CapStar Financial Holdings, Inc.|EFFECT|20200331|edgar/data/1676479/9999999995-20-000652.txt
1676725|IDEAYA Biosciences, Inc.|4|20200401|edgar/data/1676725/0001567619-20-007287.txt
1676941|Advent Partners GPE VIII Limited Partnership|4|20200401|edgar/data/1676941/0001104659-20-041956.txt
1676961|Advent Partners GPE VIII-A Limited Partnership|4|20200401|edgar/data/1676961/0001104659-20-041955.txt
1676968|Advent Partners GPE VIII Cayman Limited Partnership|4|20200401|edgar/data/1676968/0001104659-20-041955.txt
1677005|Advent Partners GPE VIII-B Cayman Limited Partnership|4|20200401|edgar/data/1677005/0001104659-20-041955.txt
1677055|Advent Partners GPE VIII-A Cayman Limited Partnership|4|20200401|edgar/data/1677055/0001104659-20-041956.txt
1677702|DE LARDEMELLE CHARLES|4|20200401|edgar/data/1677702/0001456417-20-000006.txt
1677704|DE VAULX CHARLES|4|20200401|edgar/data/1677704/0001456417-20-000006.txt
1678100|Skinner Ned|4|20200401|edgar/data/1678100/0001163609-20-000015.txt
1678124|CION Ares Diversified Credit Fund|DEFA14A|20200401|edgar/data/1678124/0001140361-20-007681.txt
1678740|Morgan Stanley Capital I Trust 2016-UBS11|10-D|20200401|edgar/data/1678740/0001056404-20-003967.txt
1678757|Shapiro Nina B.|4|20200401|edgar/data/1678757/0000899243-20-009925.txt
1678834|Element II G.P., LLC|4|20200401|edgar/data/1678834/0001104659-20-041767.txt
1678851|Element Partners II G.P., L.P.|4|20200401|edgar/data/1678851/0001104659-20-041767.txt
1679049|International Seaways, Inc.|8-K|20200401|edgar/data/1679049/0001104659-20-041376.txt
1679057|Constellation Brands Canada Holdings ULC|3|20200401|edgar/data/1679057/0000016918-20-000046.txt
1679063|Chicken Soup for the Soul Entertainment, Inc.|8-K|20200401|edgar/data/1679063/0001104659-20-041867.txt
1679082|Myovant Sciences Ltd.|4|20200401|edgar/data/1679082/0000899243-20-009776.txt
1679273|Lamb Weston Holdings, Inc.|10-Q|20200401|edgar/data/1679273/0001558370-20-003511.txt
1679273|Lamb Weston Holdings, Inc.|8-K|20200401|edgar/data/1679273/0001558370-20-003497.txt
1679333|Sternberg Zachary|4|20200401|edgar/data/1679333/0001493152-20-005634.txt
1679335|Stein Benjamin Forester|4|20200401|edgar/data/1679335/0001493152-20-005634.txt
1679661|Francis David K.|4|20200401|edgar/data/1679661/0001333493-20-000046.txt
1679688|Colony Capital, Inc.|DEF 14A|20200401|edgar/data/1679688/0001679688-20-000026.txt
1679688|Colony Capital, Inc.|SC 13D/A|20200401|edgar/data/1679688/0001193125-20-094700.txt
1679747|Blatt Leland D.|4|20200401|edgar/data/1679747/0001683168-20-001055.txt
1679751|Pioneer ILS Bridge Fund|497|20200401|edgar/data/1679751/0000276776-20-000118.txt
1679826|Ping Identity Holding Corp.|4|20200401|edgar/data/1679826/0001179110-20-004302.txt
1680000|KANO KOICHI|4|20200401|edgar/data/1680000/0001127602-20-012320.txt
1680129|Khoury Roy|4|20200401|edgar/data/1680129/0001639691-20-000031.txt
1680139|HealthLynked Corp|8-K|20200401|edgar/data/1680139/0001213900-20-008328.txt
1680873|HF Foods Group Inc.|SC 13D/A|20200401|edgar/data/1680873/0001437749-20-006766.txt
1681459|TechnipFMC plc|DEFA14A|20200401|edgar/data/1681459/0001140361-20-007689.txt
1681479|Schenck James Raymond|4|20200401|edgar/data/1681479/0001016281-20-000085.txt
1681856|Larios Jose|4|20200401|edgar/data/1681856/0001779142-20-000063.txt
1681906|Morgan Stanley Bank of America Merrill Lynch Trust 2016-C30|10-D|20200401|edgar/data/1681906/0001056404-20-003957.txt
1682149|Summit Wireless Technologies, Inc.|S-1|20200401|edgar/data/1682149/0001104659-20-041414.txt
1682325|GTY Technology Holdings Inc.|424B3|20200401|edgar/data/1682325/0001104659-20-041896.txt
1683093|Malik Anurag|4|20200401|edgar/data/1683093/0001567619-20-007321.txt
1683430|Scott Kristin A.|4|20200401|edgar/data/1683430/0001225208-20-005758.txt
1683471|Listed Funds Trust|497|20200401|edgar/data/1683471/0000894189-20-002474.txt
1683568|FELENSTEIN CRAIG|4|20200401|edgar/data/1683568/0001567619-20-007305.txt
1683780|Bloom Steven C|4|20200401|edgar/data/1683780/0001562180-20-002790.txt
1684144|Zomedica Pharmaceuticals Corp.|8-K|20200401|edgar/data/1684144/0001171843-20-002256.txt
1684506|Folkup Development Inc.|10-Q|20200401|edgar/data/1684506/0001684506-20-000004.txt
1684821|Chalovich Jeffrey Wayne|4|20200401|edgar/data/1684821/0001732845-20-000088.txt
1686261|Element Venture Partners, LLC|4|20200401|edgar/data/1686261/0001104659-20-041768.txt
1686263|Element Partners II-A G.P., L.P.|4|20200401|edgar/data/1686263/0001104659-20-041767.txt
1686264|Element II-A G.P., LLC|4|20200401|edgar/data/1686264/0001104659-20-041767.txt
1686395|UHLIG-EASTIN CHAD C.|4|20200401|edgar/data/1686395/0001214659-20-003074.txt
1686494|DFJ Element Partners, LLC|4|20200401|edgar/data/1686494/0001104659-20-041767.txt
1686894|McDonald Damien|4|20200401|edgar/data/1686894/0001639691-20-000033.txt
1687108|NEUMANN SUSAN E|4|20200401|edgar/data/1687108/0001529628-20-000049.txt
1687112|KISZKA ROBERT|4/A|20200401|edgar/data/1687112/0001529628-20-000047.txt
1687130|YOUNG WILLIAM JOHN|4|20200401|edgar/data/1687130/0001529628-20-000048.txt
1687374|Morgan Stanley Capital I Trust 2016-BNK2|10-D|20200401|edgar/data/1687374/0001056404-20-003955.txt
1687544|Bryant Diane M|4|20200401|edgar/data/1687544/0001730168-20-000067.txt
1687953|Winder Investment Pte Ltd|4|20200401|edgar/data/1687953/0001209191-20-022185.txt
1688439|Greaves Jon D|4|20200401|edgar/data/1688439/0001562180-20-002795.txt
1688739|Stockton Richard J|4|20200401|edgar/data/1688739/0001104659-20-041968.txt
1688910|Etzkorn Karen S.|4|20200401|edgar/data/1688910/0001567619-20-007269.txt
1689007|Ranger Global Real Estate Advisors, LLC|SC 13G/A|20200401|edgar/data/1689007/0001398344-20-007321.txt
1689151|FHN Financial Municipal Advisors|MA-A|20200312|edgar/data/1689151/0001689151-20-000003.txt
1689417|Morgan Stanley Capital I Trust 2016-UBS12|10-D|20200401|edgar/data/1689417/0001056404-20-003998.txt
1689751|Johnson Robert E. III|4|20200401|edgar/data/1689751/0001437749-20-006774.txt
1689923|Alteryx, Inc.|4|20200401|edgar/data/1689923/0001689923-20-000012.txt
1689926|Millegan Michael|4|20200401|edgar/data/1689926/0001214659-20-003065.txt
1690188|ABRY Senior Equity V, L.P.|4|20200401|edgar/data/1690188/0000905718-20-000356.txt
1690536|FS Credit Real Estate Income Trust, Inc.|POS EX|20200401|edgar/data/1690536/0001193125-20-094802.txt
1690820|CARVANA CO.|8-K|20200401|edgar/data/1690820/0001690820-20-000092.txt
1690955|Koch John Robert|4|20200401|edgar/data/1690955/0001179110-20-004383.txt
1691221|Foresight Autonomous Holdings Ltd.|6-K|20200401|edgar/data/1691221/0001213900-20-008296.txt
1691299|MGM Growth Properties Operating Partnership LP|8-K|20200401|edgar/data/1691299/0001656936-20-000020.txt
1691451|Botros Heba|4|20200401|edgar/data/1691451/0001321646-20-000095.txt
1691481|Woitas Clayton Harvey|4|20200401|edgar/data/1691481/0001667731-20-000186.txt
1691482|Waterman Bruce Gordon|4|20200401|edgar/data/1691482/0001667731-20-000184.txt
1691847|BURGOYNE CELESTE|4|20200401|edgar/data/1691847/0001572426-20-000034.txt
16918|CONSTELLATION BRANDS, INC.|3|20200401|edgar/data/16918/0000016918-20-000046.txt
1692345|PROCACCIANTI HOTEL REIT, INC.|424B3|20200401|edgar/data/1692345/0001104659-20-041845.txt
1692429|ARdVRk Technologies, Inc.|C|20200401|edgar/data/1692429/0001692429-20-000004.txt
1692615|Low Check Kian|4|20200401|edgar/data/1692615/0001730168-20-000075.txt
1692622|Anderson Robert G.|4|20200401|edgar/data/1692622/0001225208-20-005789.txt
1693139|Keller Christina|4|20200401|edgar/data/1693139/0000039311-20-000033.txt
1694429|Groch Brian J.|3|20200401|edgar/data/1694429/0001171843-20-002261.txt
1695144|Zagorski Judy A.|4|20200401|edgar/data/1695144/0001127602-20-012375.txt
1695204|McCarty Thomas|4|20200401|edgar/data/1695204/0001567619-20-007322.txt
1695951|Linares Carlos G.|4|20200401|edgar/data/1695951/0001127602-20-012371.txt
1696391|Moore Marshall D|4|20200401|edgar/data/1696391/0001127602-20-012420.txt
1696396|Stealth BioTherapeutics Corp|20-F|20200401|edgar/data/1696396/0001564590-20-014804.txt
1697225|QUAGLIO KENNETH L|4|20200401|edgar/data/1697225/0001567619-20-007285.txt
1697412|Migom Global Corp.|8-K|20200401|edgar/data/1697412/0001213900-20-008388.txt
1697532|Applied Therapeutics Inc.|8-K|20200401|edgar/data/1697532/0001104659-20-041936.txt
1697818|iClick Interactive Asia Group Ltd|6-K|20200401|edgar/data/1697818/0001564590-20-014728.txt
1697869|Sullivan Robert M|4|20200401|edgar/data/1697869/0001593968-20-000927.txt
1698287|Banco Santander Mexico S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico|6-K|20200401|edgar/data/1698287/0000950103-20-006614.txt
1698624|WILLIAMS WILLIAM JOE|4|20200401|edgar/data/1698624/0000950103-20-006690.txt
1698710|Sterling Joan|4|20200401|edgar/data/1698710/0000950103-20-006689.txt
16988|CANON INC|6-K|20200401|edgar/data/16988/0001193125-20-093366.txt
1699360|Morningstar Funds Trust|497K|20200401|edgar/data/1699360/0001193125-20-094615.txt
1699360|Morningstar Funds Trust|497K|20200401|edgar/data/1699360/0001193125-20-094616.txt
1699360|Morningstar Funds Trust|497K|20200401|edgar/data/1699360/0001193125-20-094620.txt
1699360|Morningstar Funds Trust|497K|20200401|edgar/data/1699360/0001193125-20-094626.txt
1699360|Morningstar Funds Trust|497K|20200401|edgar/data/1699360/0001193125-20-094629.txt
1699360|Morningstar Funds Trust|497K|20200401|edgar/data/1699360/0001193125-20-094633.txt
1699360|Morningstar Funds Trust|497K|20200401|edgar/data/1699360/0001193125-20-094639.txt
1699360|Morningstar Funds Trust|497K|20200401|edgar/data/1699360/0001193125-20-094643.txt
1699360|Morningstar Funds Trust|497K|20200401|edgar/data/1699360/0001193125-20-094647.txt
1699360|Morningstar Funds Trust|497|20200401|edgar/data/1699360/0001193125-20-094611.txt
1699667|Bansal Rishi|4|20200401|edgar/data/1699667/0001209191-20-022205.txt
1699865|Mercy Investment Services, Inc.|PX14A6G|20200401|edgar/data/1699865/0001214659-20-003081.txt
1700271|Morales Vincent J|4|20200401|edgar/data/1700271/0001209191-20-022177.txt
1700808|Jones Robert Scott|4|20200401|edgar/data/1700808/0001689923-20-000012.txt
1701413|Global Return Value Investments, LP|D/A|20200401|edgar/data/1701413/0001013594-20-000341.txt
1701669|Distelburger Brian|4|20200401|edgar/data/1701669/0001614178-20-000098.txt
1701758|Lovesac Co|8-K|20200401|edgar/data/1701758/0001213900-20-008362.txt
1701952|Enwright John|4|20200401|edgar/data/1701952/0001179110-20-004356.txt
1701985|Dixon Tom Christopher|4|20200401|edgar/data/1701985/0001614178-20-000097.txt
1702171|Cape May Investments LP|D/A|20200401|edgar/data/1702171/0001702171-20-000001.txt
1702190|Schultz J. Randall|4|20200401|edgar/data/1702190/0001702696-20-000021.txt
1702318|Hexindai Inc.|6-K|20200401|edgar/data/1702318/0001104659-20-041517.txt
1702367|Deer Park Road Management GP, LLC|4|20200401|edgar/data/1702367/0000905148-20-000466.txt
1702446|Holmes Rudolph H.|4|20200401|edgar/data/1702446/0001702696-20-000023.txt
1702490|Deer Park Road Corp|4|20200401|edgar/data/1702490/0000905148-20-000466.txt
1702494|AEP Transmission Company, LLC|8-K|20200401|edgar/data/1702494/0001702494-20-000008.txt
1702510|TCG BDC II, Inc.|3|20200401|edgar/data/1702510/0001804958-20-000002.txt
1702746|Morgan Stanley Bank of America Merrill Lynch Trust 2017-C33|10-D|20200401|edgar/data/1702746/0001056404-20-004007.txt
1702746|Morgan Stanley Bank of America Merrill Lynch Trust 2017-C33|ABS-EE|20200401|edgar/data/1702746/0001056404-20-004008.txt
1702931|Craig-Scheckman Michael|4|20200401|edgar/data/1702931/0000905148-20-000466.txt
1703079|XAI Octagon Floating Rate & Alternative Income Term Trust|8-K|20200401|edgar/data/1703079/0001615774-20-004037.txt
1703141|Despegar.com, Corp.|6-K|20200401|edgar/data/1703141/0001157523-20-000453.txt
1703180|Lane Jason B|4|20200401|edgar/data/1703180/0001683168-20-001059.txt
1703841|Levi Marco|4|20200401|edgar/data/1703841/0001000623-20-000060.txt
1705163|Morgan Stanley Capital I Trust 2017-H1|10-D|20200401|edgar/data/1705163/0001056404-20-004041.txt
1705163|Morgan Stanley Capital I Trust 2017-H1|ABS-EE|20200401|edgar/data/1705163/0001056404-20-004042.txt
1705259|Sierra Metals Inc.|40-F/A|20200401|edgar/data/1705259/0001104659-20-041962.txt
1705259|Sierra Metals Inc.|6-K|20200401|edgar/data/1705259/0001157523-20-000454.txt
1705402|AGM GROUP HOLDINGS, INC.|6-K|20200401|edgar/data/1705402/0001213900-20-008272.txt
1705696|VICI PROPERTIES INC.|4|20200401|edgar/data/1705696/0001705696-20-000082.txt
1705843|Calyxt, Inc.|4|20200401|edgar/data/1705843/0001615594-20-000019.txt
1705873|Berry Corp (bry)|8-K|20200401|edgar/data/1705873/0001705873-20-000023.txt
1705948|Riverstone Management Group, L.L.C.|4|20200401|edgar/data/1705948/0001104659-20-041820.txt
1706052|Huston Thad Allen|4|20200401|edgar/data/1706052/0001639691-20-000037.txt
1706060|UBS Commercial Mortgage Trust 2017-C1|10-D|20200401|edgar/data/1706060/0001056404-20-003914.txt
1706060|UBS Commercial Mortgage Trust 2017-C1|ABS-EE|20200401|edgar/data/1706060/0001056404-20-003915.txt
1706129|Riverstone/Gower Mgmt Co Holdings, L.P.|4|20200401|edgar/data/1706129/0001104659-20-041820.txt
1706293|Spann Rick|4|20200401|edgar/data/1706293/0001127602-20-012366.txt
1706303|BANK 2017-BNK5|10-D|20200401|edgar/data/1706303/0001056404-20-004024.txt
1706303|BANK 2017-BNK5|ABS-EE|20200401|edgar/data/1706303/0001056404-20-004025.txt
1706510|Riverstone Energy GP V Corp.|4|20200401|edgar/data/1706510/0001104659-20-041822.txt
1706656|Fundrise National For-Sale Housing eFund, LLC|1-U|20200401|edgar/data/1706656/0001104659-20-041668.txt
1706656|Fundrise National For-Sale Housing eFund, LLC|253G2|20200401|edgar/data/1706656/0001104659-20-041671.txt
1706673|Eshelman Ventures, LLC|4|20200401|edgar/data/1706673/0001578563-20-000007.txt
1706878|Dittrich Rene|4|20200401|edgar/data/1706878/0001225208-20-005816.txt
